Operation_Date,Year,Month,Quarter,Day_of_Week,Weekend,Peak_Season,Warehouse_ID,Warehouse_Type,Warehouse_Area_sq_m,Temperature_C,Humidity_Percentage,Weather_Condition,Warehouse_Occupancy_Percentage,Total_Shipments,Total_Cargo_Weight_kg,Total_Cargo_Volume_m3,Number_of_Flights,Forklift_Operating_Hours,Conveyor_Operating_Hours,HVAC_Operating_Hours,Equipment_Utilization_Percentage,Staff_Count,Staff_Availability_Percentage,Energy_Consumption_kWh
2024-02-29,2024,2,1,Thursday,No,No,WH006,General,20006,33.3,48,Dust Storm,90,217,24819.9,138.02,14,7.5,4.1,5.1,69.6,66,88.8,87.66
2024-02-29,2024,2,1,Thursday,No,No,LA001,Live Animal,11771,33.3,48,Dust Storm,58,30,1029.11,13.74,1,1.4,0.0,5.1,31.6,12,89.5,132.13
2024-02-29,2024,2,1,Thursday,No,No,EX001,Express,14467,33.3,48,Dust Storm,69,217,2338.79,27.56,9,6.7,7.5,6.1,67.9,41,86.4,118.82
2024-02-29,2024,2,1,Thursday,No,No,DG001,Dangerous Goods,11016,33.3,48,Dust Storm,72,53,3687.94,9.6,2,2.3,0.1,5.4,33.3,20,96.1,114.82
2024-02-29,2024,2,1,Thursday,No,No,CW002,Cold,13143,33.3,48,Dust Storm,84,142,12406.27,45.82,6,5.2,1.8,10.6,53.0,44,96.6,179.64
2024-02-29,2024,2,1,Thursday,No,No,CW001,Cold,13828,33.3,48,Dust Storm,74,120,10817.54,37.43,6,4.4,1.0,10.7,49.7,46,86.8,174.61
2024-02-29,2024,2,1,Thursday,No,No,VW001,Valuable,4419,33.3,48,Dust Storm,23,16,158.69,0.89,1,0.9,0.4,3.4,13.3,9,88.3,68.52
2024-03-01,2024,3,1,Friday,Yes,No,WH006,General,20006,35.4,37,Dust Storm,63,205,19261.53,87.32,13,6.1,4.0,5.9,59.1,56,87.7,82.04
2024-03-01,2024,3,1,Friday,Yes,No,WH005,General,20253,35.4,37,Dust Storm,72,307,32449.53,199.9,14,8.7,5.2,6.3,67.6,59,90.6,93.02
2024-03-01,2024,3,1,Friday,Yes,No,WH004,General,24074,35.4,37,Dust Storm,70,297,28708.58,171.1,13,8.3,5.0,5.9,63.9,60,91.4,89.3
2024-03-01,2024,3,1,Friday,Yes,No,WH003,General,18204,35.4,37,Dust Storm,95,254,25960.19,113.57,13,8.3,4.7,6.0,77.6,53,95.2,88.18
2024-03-01,2024,3,1,Friday,Yes,No,WH002,General,18912,35.4,37,Dust Storm,56,181,21442.42,89.63,9,5.3,2.9,6.2,42.8,60,97.0,85.94
2024-03-01,2024,3,1,Friday,Yes,No,WH001,General,23238,35.4,37,Dust Storm,73,213,20751.77,94.78,14,6.9,3.8,5.9,59.6,53,85.8,81.46
2024-03-01,2024,3,1,Friday,Yes,No,VW001,Valuable,4419,35.4,37,Dust Storm,25,14,176.84,1.65,1,1.1,0.1,3.7,17.0,15,88.0,73.46
2024-03-01,2024,3,1,Friday,Yes,No,EX001,Express,14467,35.4,37,Dust Storm,86,311,6265.37,63.37,13,8.4,10.4,6.6,84.1,53,90.5,125.85
2024-03-01,2024,3,1,Friday,Yes,No,DG001,Dangerous Goods,11016,35.4,37,Dust Storm,65,36,2139.1,6.02,2,1.6,0.1,6.6,33.8,23,96.3,115.34
2024-03-01,2024,3,1,Friday,Yes,No,CW002,Cold,13143,35.4,37,Dust Storm,81,184,14782.16,64.59,9,5.6,2.0,11.8,54.9,37,93.5,179.12
2024-03-01,2024,3,1,Friday,Yes,No,CW001,Cold,13828,35.4,37,Dust Storm,97,170,15772.75,72.28,7,5.9,1.9,11.1,65.3,48,91.6,181.24
2024-03-01,2024,3,1,Friday,Yes,No,LA001,Live Animal,11771,35.4,37,Dust Storm,39,7,200.79,2.08,1,0.7,0.0,6.4,15.2,13,92.2,131.37
2024-03-02,2024,3,1,Saturday,Yes,No,WH003,General,18204,31.2,56,Sunny,89,259,32228.44,189.84,12,8.2,4.2,4.7,70.7,54,98.9,83.13
2024-03-02,2024,3,1,Saturday,Yes,No,WH006,General,20006,31.2,56,Sunny,92,244,20747.3,86.72,10,7.8,3.9,4.6,72.4,66,89.4,87.6
2024-03-02,2024,3,1,Saturday,Yes,No,WH005,General,20253,31.2,56,Sunny,85,357,34818.75,147.08,18,10.3,6.0,4.9,79.3,61,86.5,92.82
2024-03-02,2024,3,1,Saturday,Yes,No,WH004,General,24074,31.2,56,Sunny,56,153,16093.99,100.31,10,5.5,2.9,5.3,43.4,60,85.1,79.84
2024-03-02,2024,3,1,Saturday,Yes,No,WH002,General,18912,31.2,56,Sunny,82,280,26415.59,143.14,12,8.1,5.2,5.3,67.6,55,91.1,90.14
2024-03-02,2024,3,1,Saturday,Yes,No,WH001,General,23238,31.2,56,Sunny,75,285,35573.88,188.1,13,7.8,5.3,4.6,69.9,64,96.7,85.88
2024-03-02,2024,3,1,Saturday,Yes,No,LA001,Live Animal,11771,31.2,56,Sunny,51,11,411.03,6.51,1,1.1,0.0,4.6,26.6,17,87.6,130.97
2024-03-02,2024,3,1,Saturday,Yes,No,EX001,Express,14467,31.2,56,Sunny,65,190,3078.11,23.81,8,6.0,6.7,5.1,63.3,45,94.5,115.73
2024-03-02,2024,3,1,Saturday,Yes,No,DG001,Dangerous Goods,11016,31.2,56,Sunny,42,52,4317.05,9.83,3,2.3,0.4,4.6,26.4,26,86.0,107.12
2024-03-02,2024,3,1,Saturday,Yes,No,CW002,Cold,13143,31.2,56,Sunny,83,191,16803.54,67.12,8,6.4,2.4,10.4,64.2,46,95.0,183.14
2024-03-02,2024,3,1,Saturday,Yes,No,CW001,Cold,13828,31.2,56,Sunny,98,186,18784.19,83.56,12,5.9,1.8,10.3,60.8,42,98.2,182.88
2024-03-02,2024,3,1,Saturday,Yes,No,VW001,Valuable,4419,31.2,56,Sunny,30,10,66.27,0.37,1,1.0,0.1,3.2,19.8,14,97.1,67.89
2024-03-03,2024,3,1,Sunday,No,No,WH006,General,20006,31.1,62,Sunny,80,193,17730.61,105.67,11,6.8,3.6,4.5,64.9,56,94.3,81.59
2024-03-03,2024,3,1,Sunday,No,No,WH005,General,20253,31.1,62,Sunny,73,202,25035.39,129.8,8,6.2,3.4,5.3,53.8,62,86.3,82.24
2024-03-03,2024,3,1,Sunday,No,No,WH003,General,18204,31.1,62,Sunny,56,176,21826.55,110.36,8,5.4,2.9,4.9,47.4,48,94.3,87.98
2024-03-03,2024,3,1,Sunday,No,No,WH002,General,18912,31.1,62,Sunny,89,310,34471.71,184.43,14,8.8,5.5,4.7,75.6,68,91.3,89.72
2024-03-03,2024,3,1,Sunday,No,No,WH001,General,23238,31.1,62,Sunny,88,247,23645.0,133.1,10,7.3,4.3,4.6,69.9,51,85.5,89.77
2024-03-03,2024,3,1,Sunday,No,No,WH004,General,24074,31.1,62,Sunny,55,169,20903.11,99.44,6,5.3,3.2,4.6,45.5,64,95.6,83.22
2024-03-03,2024,3,1,Sunday,No,No,LA001,Live Animal,11771,31.1,62,Sunny,74,23,672.27,6.98,1,2.0,0.0,5.1,38.9,12,87.7,130.57
2024-03-03,2024,3,1,Sunday,No,No,EX001,Express,14467,31.1,62,Sunny,62,128,2120.19,16.45,6,4.6,4.1,4.5,53.8,41,97.0,111.62
2024-03-03,2024,3,1,Sunday,No,No,DG001,Dangerous Goods,11016,31.1,62,Sunny,53,58,5017.48,11.1,3,1.9,0.2,5.2,28.6,23,95.7,107.56
2024-03-03,2024,3,1,Sunday,No,No,CW002,Cold,13143,31.1,62,Sunny,84,224,24599.16,117.05,9,6.5,2.4,11.0,59.1,50,95.0,181.34
2024-03-03,2024,3,1,Sunday,No,No,CW001,Cold,13828,31.1,62,Sunny,97,203,21849.46,83.31,8,6.3,2.2,10.7,61.4,42,95.3,181.02
2024-03-03,2024,3,1,Sunday,No,No,VW001,Valuable,4419,31.1,62,Sunny,39,16,155.15,0.95,1,1.2,0.4,3.0,22.8,13,89.6,70.83
2024-03-04,2024,3,1,Monday,No,No,WH006,General,20006,31.1,62,Sunny,66,185,21959.97,113.98,7,5.8,3.1,5.2,53.6,57,97.2,84.94
2024-03-04,2024,3,1,Monday,No,No,WH005,General,20253,31.1,62,Sunny,58,214,19077.51,102.65,11,6.6,3.8,4.7,51.6,57,95.5,79.17
2024-03-04,2024,3,1,Monday,No,No,WH004,General,24074,31.1,62,Sunny,65,230,26123.31,145.14,10,7.3,3.9,5.4,59.6,52,90.5,85.22
2024-03-04,2024,3,1,Monday,No,No,WH003,General,18204,31.1,62,Sunny,82,212,19588.7,78.59,9,7.4,3.7,5.4,67.0,68,98.8,85.31
2024-03-04,2024,3,1,Monday,No,No,WH002,General,18912,31.1,62,Sunny,57,188,19147.49,81.81,9,5.9,3.1,5.3,49.1,49,94.2,79.11
2024-03-04,2024,3,1,Monday,No,No,WH001,General,23238,31.1,62,Sunny,78,279,24972.61,122.35,15,7.8,4.9,4.8,65.3,58,97.0,88.86
2024-03-04,2024,3,1,Monday,No,No,EX001,Express,14467,31.1,62,Sunny,69,147,1610.22,14.82,8,5.4,5.1,5.1,51.4,34,98.3,118.48
2024-03-04,2024,3,1,Monday,No,No,LA001,Live Animal,11771,31.1,62,Sunny,30,10,324.38,5.94,1,0.8,0.0,4.8,15.3,12,85.9,135.03
2024-03-04,2024,3,1,Monday,No,No,DG001,Dangerous Goods,11016,31.1,62,Sunny,78,97,6003.08,14.64,4,3.9,0.3,4.9,44.9,31,92.5,109.47
2024-03-04,2024,3,1,Monday,No,No,CW002,Cold,13143,31.1,62,Sunny,70,112,11818.57,48.62,5,3.8,1.0,10.2,44.2,43,86.5,173.25
2024-03-04,2024,3,1,Monday,No,No,CW001,Cold,13828,31.1,62,Sunny,89,204,16815.41,58.15,8,6.5,2.3,10.5,63.8,46,94.7,182.01
2024-03-04,2024,3,1,Monday,No,No,VW001,Valuable,4419,31.1,62,Sunny,32,11,79.11,0.63,1,1.0,0.4,2.8,13.3,8,96.6,64.76
2024-03-05,2024,3,1,Tuesday,No,No,WH003,General,18204,30.5,60,Sunny,73,255,25764.41,116.34,11,7.8,4.6,4.9,64.9,63,98.4,88.05
2024-03-05,2024,3,1,Tuesday,No,No,WH004,General,24074,30.5,60,Sunny,86,213,23295.58,134.87,11,7.1,3.4,4.8,68.4,62,93.0,84.98
2024-03-05,2024,3,1,Tuesday,No,No,WH002,General,18912,30.5,60,Sunny,57,159,16359.17,78.85,8,4.9,3.0,5.1,50.3,49,85.8,78.35
2024-03-05,2024,3,1,Tuesday,No,No,WH006,General,20006,30.5,60,Sunny,72,257,23742.23,128.07,11,7.3,4.7,4.4,63.6,72,98.2,86.31
2024-03-05,2024,3,1,Tuesday,No,No,WH005,General,20253,30.5,60,Sunny,76,270,25891.02,171.11,12,7.9,4.3,5.0,72.1,71,90.8,85.3
2024-03-05,2024,3,1,Tuesday,No,No,WH001,General,23238,30.5,60,Sunny,76,279,26314.18,119.77,12,8.2,5.4,4.6,70.7,67,96.1,89.16
2024-03-05,2024,3,1,Tuesday,No,No,CW001,Cold,13828,30.5,60,Sunny,83,231,20845.02,81.12,9,7.0,2.6,10.4,66.9,44,93.3,179.15
2024-03-05,2024,3,1,Tuesday,No,No,LA001,Live Animal,11771,30.5,60,Sunny,59,24,643.88,7.88,1,1.9,0.0,4.9,35.4,21,86.0,130.86
2024-03-05,2024,3,1,Tuesday,No,No,EX001,Express,14467,30.5,60,Sunny,87,292,4060.31,48.19,13,8.5,9.5,4.3,85.7,48,92.2,122.86
2024-03-05,2024,3,1,Tuesday,No,No,DG001,Dangerous Goods,11016,30.5,60,Sunny,56,56,4220.9,8.69,2,2.3,0.1,4.5,29.4,24,95.7,112.12
2024-03-05,2024,3,1,Tuesday,No,No,CW002,Cold,13143,30.5,60,Sunny,70,178,15481.05,55.84,8,5.8,1.7,10.2,54.1,50,97.1,175.58
2024-03-05,2024,3,1,Tuesday,No,No,VW001,Valuable,4419,30.5,60,Sunny,28,19,225.51,1.38,1,1.2,0.4,2.7,14.2,14,98.7,65.36
2024-03-06,2024,3,1,Wednesday,No,No,WH006,General,20006,29.9,66,Sunny,84,352,33825.91,144.92,18,9.5,6.1,4.5,83.8,71,98.4,88.29
2024-03-06,2024,3,1,Wednesday,No,No,WH005,General,20253,29.9,66,Sunny,68,213,25659.72,141.95,10,6.3,3.6,4.5,55.4,67,95.1,85.79
2024-03-06,2024,3,1,Wednesday,No,No,WH004,General,24074,29.9,66,Sunny,66,245,27919.64,124.73,11,7.6,4.5,5.0,64.8,60,90.8,84.88
2024-03-06,2024,3,1,Wednesday,No,No,WH003,General,18204,29.9,66,Sunny,58,178,15181.04,85.88,7,5.2,3.2,4.5,43.1,66,89.7,76.88
2024-03-06,2024,3,1,Wednesday,No,No,WH002,General,18912,29.9,66,Sunny,94,398,47492.2,237.36,18,10.4,7.5,4.9,88.9,80,98.0,88.25
2024-03-06,2024,3,1,Wednesday,No,No,WH001,General,23238,29.9,66,Sunny,62,209,20414.11,99.21,9,6.5,3.9,4.4,53.4,59,86.5,81.75
2024-03-06,2024,3,1,Wednesday,No,No,LA001,Live Animal,11771,29.9,66,Sunny,46,19,816.7,10.33,1,1.3,0.0,5.0,23.7,11,95.2,126.67
2024-03-06,2024,3,1,Wednesday,No,No,EX001,Express,14467,29.9,66,Sunny,67,195,3181.69,30.73,9,6.2,6.5,4.2,59.9,38,91.4,113.75
2024-03-06,2024,3,1,Wednesday,No,No,DG001,Dangerous Goods,11016,29.9,66,Sunny,61,52,4610.07,14.48,2,1.8,0.3,4.7,32.3,26,91.7,107.09
2024-03-06,2024,3,1,Wednesday,No,No,CW002,Cold,13143,29.9,66,Sunny,88,181,19238.88,83.55,10,6.0,1.9,10.5,61.6,52,97.3,183.82
2024-03-06,2024,3,1,Wednesday,No,No,CW001,Cold,13828,29.9,66,Sunny,89,223,21771.22,93.65,13,6.8,2.4,10.6,70.0,41,85.1,180.88
2024-03-06,2024,3,1,Wednesday,No,No,VW001,Valuable,4419,29.9,66,Sunny,44,18,219.48,1.41,1,1.0,0.3,2.9,23.2,13,92.5,70.07
2024-03-07,2024,3,1,Thursday,No,No,WH002,General,18912,30.4,63,Sunny,77,285,29619.28,183.1,11,8.3,4.7,4.4,67.4,74,96.7,91.44
2024-03-07,2024,3,1,Thursday,No,No,WH006,General,20006,30.4,63,Sunny,68,269,25553.39,140.96,14,7.3,5.0,5.1,60.5,58,89.9,89.28
2024-03-07,2024,3,1,Thursday,No,No,WH005,General,20253,30.4,63,Sunny,95,350,34382.17,223.4,14,10.4,5.9,4.5,91.6,75,97.4,87.09
2024-03-07,2024,3,1,Thursday,No,No,WH004,General,24074,30.4,63,Sunny,69,284,31663.79,133.06,12,8.2,4.7,4.9,69.3,63,88.5,86.2
2024-03-07,2024,3,1,Thursday,No,No,WH003,General,18204,30.4,63,Sunny,65,213,19109.23,101.37,8,6.7,3.9,4.9,57.1,63,95.8,87.84
2024-03-07,2024,3,1,Thursday,No,No,WH001,General,23238,30.4,63,Sunny,57,148,17894.64,88.08,8,4.8,2.3,4.8,44.0,59,94.5,80.54
2024-03-07,2024,3,1,Thursday,No,No,CW001,Cold,13828,30.4,63,Sunny,96,266,28704.18,99.5,11,8.1,3.0,10.3,71.5,57,90.0,192.83
2024-03-07,2024,3,1,Thursday,No,No,LA001,Live Animal,11771,30.4,63,Sunny,32,8,358.75,6.43,1,1.2,0.0,5.1,15.1,17,93.6,135.15
2024-03-07,2024,3,1,Thursday,No,No,EX001,Express,14467,30.4,63,Sunny,86,214,4886.45,39.49,14,6.6,7.8,4.8,73.3,45,93.5,120.29
2024-03-07,2024,3,1,Thursday,No,No,DG001,Dangerous Goods,11016,30.4,63,Sunny,43,28,1520.43,3.12,1,1.7,0.0,5.2,20.8,24,91.1,103.22
2024-03-07,2024,3,1,Thursday,No,No,CW002,Cold,13143,30.4,63,Sunny,72,168,14663.61,72.58,11,5.6,1.9,10.5,49.9,40,87.7,180.45
2024-03-07,2024,3,1,Thursday,No,No,VW001,Valuable,4419,30.4,63,Sunny,38,13,173.42,1.21,1,0.6,0.4,2.5,19.5,9,96.5,65.05
2024-03-08,2024,3,1,Friday,Yes,No,WH002,General,18912,29.1,66,Sunny,78,256,23667.54,108.73,11,7.9,4.3,3.8,63.7,55,90.1,80.32
2024-03-08,2024,3,1,Friday,Yes,No,WH006,General,20006,29.1,66,Sunny,78,266,29305.04,169.06,12,7.6,5.1,4.3,71.6,63,90.3,82.86
2024-03-08,2024,3,1,Friday,Yes,No,WH005,General,20253,29.1,66,Sunny,93,347,40284.44,268.03,20,9.6,5.8,4.4,79.3,60,96.4,94.0
2024-03-08,2024,3,1,Friday,Yes,No,WH004,General,24074,29.1,66,Sunny,62,168,19048.4,120.99,7,5.3,3.5,3.8,55.4,64,93.3,86.54
2024-03-08,2024,3,1,Friday,Yes,No,WH003,General,18204,29.1,66,Sunny,61,190,22076.49,108.88,9,6.3,3.2,3.9,51.2,66,92.2,81.14
2024-03-08,2024,3,1,Friday,Yes,No,WH001,General,23238,29.1,66,Sunny,94,229,24051.36,98.12,9,7.3,3.7,3.9,68.5,63,86.6,90.64
2024-03-08,2024,3,1,Friday,Yes,No,CW001,Cold,13828,29.1,66,Sunny,82,160,14302.7,51.97,9,5.3,1.5,10.5,54.3,37,93.0,176.65
2024-03-08,2024,3,1,Friday,Yes,No,LA001,Live Animal,11771,29.1,66,Sunny,68,36,1462.63,24.6,1,2.2,0.0,4.5,33.2,12,92.5,133.73
2024-03-08,2024,3,1,Friday,Yes,No,EX001,Express,14467,29.1,66,Sunny,93,245,5837.12,54.44,14,7.6,8.6,4.7,84.7,46,96.3,116.39
2024-03-08,2024,3,1,Friday,Yes,No,DG001,Dangerous Goods,11016,29.1,66,Sunny,61,52,3065.54,7.21,3,1.8,0.3,4.1,29.3,27,94.0,108.85
2024-03-08,2024,3,1,Friday,Yes,No,CW002,Cold,13143,29.1,66,Sunny,73,146,14549.09,49.38,7,4.8,1.6,9.8,49.7,43,88.8,173.54
2024-03-08,2024,3,1,Friday,Yes,No,VW001,Valuable,4419,29.1,66,Sunny,28,10,88.58,0.51,1,0.9,0.4,2.8,12.5,14,93.5,63.74
2024-03-09,2024,3,1,Saturday,Yes,No,WH006,General,20006,30.5,58,Sunny,76,274,23381.09,153.9,10,7.7,4.4,5.2,66.5,72,98.3,83.75
2024-03-09,2024,3,1,Saturday,Yes,No,WH005,General,20253,30.5,58,Sunny,80,329,30833.55,176.56,14,8.9,6.3,5.0,72.9,56,94.4,90.08
2024-03-09,2024,3,1,Saturday,Yes,No,WH004,General,24074,30.5,58,Sunny,67,258,27599.2,151.51,16,7.3,4.3,5.1,58.7,53,92.7,88.23
2024-03-09,2024,3,1,Saturday,Yes,No,WH003,General,18204,30.5,58,Sunny,91,334,35754.73,234.45,18,9.4,6.0,5.2,84.7,76,94.4,87.49
2024-03-09,2024,3,1,Saturday,Yes,No,WH002,General,18912,30.5,58,Sunny,83,336,30824.57,147.92,16,9.6,5.7,4.8,83.1,61,98.7,89.71
2024-03-09,2024,3,1,Saturday,Yes,No,WH001,General,23238,30.5,58,Sunny,86,235,24586.58,124.35,9,7.1,4.0,4.6,66.5,70,96.5,87.18
2024-03-09,2024,3,1,Saturday,Yes,No,LA001,Live Animal,11771,30.5,58,Sunny,57,26,855.8,11.89,1,1.6,0.0,4.6,31.2,20,98.3,133.56
2024-03-09,2024,3,1,Saturday,Yes,No,EX001,Express,14467,30.5,58,Sunny,62,136,3037.37,32.1,5,4.7,5.0,5.2,50.3,41,92.8,113.35
2024-03-09,2024,3,1,Saturday,Yes,No,DG001,Dangerous Goods,11016,30.5,58,Sunny,67,63,3660.13,10.4,3,3.1,0.1,5.1,34.7,25,95.5,106.94
2024-03-09,2024,3,1,Saturday,Yes,No,CW002,Cold,13143,30.5,58,Sunny,80,215,22695.82,79.95,11,6.1,2.3,10.9,61.0,52,86.7,182.19
2024-03-09,2024,3,1,Saturday,Yes,No,CW001,Cold,13828,30.5,58,Sunny,92,231,20886.33,70.15,10,6.5,2.7,10.4,61.1,43,94.8,183.45
2024-03-09,2024,3,1,Saturday,Yes,No,VW001,Valuable,4419,30.5,58,Sunny,25,12,140.18,0.76,1,0.8,0.3,3.1,11.2,12,95.7,71.02
2024-03-10,2024,3,1,Sunday,No,No,WH002,General,18912,34.2,56,Sunny,60,189,19393.87,96.98,9,5.8,3.6,6.3,49.6,67,94.2,81.56
2024-03-10,2024,3,1,Sunday,No,No,WH006,General,20006,34.2,56,Sunny,67,280,27671.73,119.6,14,8.0,5.4,6.1,64.6,59,97.3,86.58
2024-03-10,2024,3,1,Sunday,No,No,WH005,General,20253,34.2,56,Sunny,77,235,21594.6,96.03,9,7.6,4.2,5.4,62.0,59,88.4,88.46
2024-03-10,2024,3,1,Sunday,No,No,WH004,General,24074,34.2,56,Sunny,58,181,20725.72,90.32,8,6.2,3.6,5.8,48.8,64,93.0,85.71
2024-03-10,2024,3,1,Sunday,No,No,WH003,General,18204,34.2,56,Sunny,80,306,26139.03,116.3,16,8.6,5.1,6.3,71.4,74,97.4,87.01
2024-03-10,2024,3,1,Sunday,No,No,WH001,General,23238,34.2,56,Sunny,67,174,16163.85,73.21,6,6.0,3.1,5.9,53.7,58,97.2,84.28
2024-03-10,2024,3,1,Sunday,No,No,CW001,Cold,13828,34.2,56,Sunny,95,272,28518.25,109.64,11,8.3,3.2,11.4,70.4,53,89.9,187.39
2024-03-10,2024,3,1,Sunday,No,No,LA001,Live Animal,11771,34.2,56,Sunny,58,7,290.18,5.41,1,1.0,0.0,6.2,28.6,18,91.0,131.04
2024-03-10,2024,3,1,Sunday,No,No,CW002,Cold,13143,34.2,56,Sunny,92,267,26108.01,92.74,10,8.1,3.1,11.2,70.5,50,95.9,183.27
2024-03-10,2024,3,1,Sunday,No,No,VW001,Valuable,4419,34.2,56,Sunny,23,12,73.85,0.56,1,1.0,0.2,3.4,16.7,15,96.9,66.57
2024-03-10,2024,3,1,Sunday,No,No,EX001,Express,14467,34.2,56,Sunny,84,254,4699.45,44.63,10,8.0,8.3,5.6,80.0,45,93.4,123.74
2024-03-10,2024,3,1,Sunday,No,No,DG001,Dangerous Goods,11016,34.2,56,Sunny,46,30,2165.43,4.49,1,1.1,0.1,5.6,18.4,20,97.3,103.36
2024-03-11,2024,3,1,Monday,No,No,WH006,General,20006,32.1,65,Sunny,89,329,30773.61,137.75,14,9.0,5.9,5.6,75.5,69,91.1,84.61
2024-03-11,2024,3,1,Monday,No,No,WH005,General,20253,32.1,65,Sunny,65,228,24481.03,103.97,12,6.4,4.0,4.7,58.6,56,94.2,88.55
2024-03-11,2024,3,1,Monday,No,No,WH004,General,24074,32.1,65,Sunny,76,206,24054.68,100.56,11,6.4,4.1,4.9,58.7,49,92.8,85.42
2024-03-11,2024,3,1,Monday,No,No,WH003,General,18204,32.1,65,Sunny,63,253,21865.82,92.49,12,7.8,4.0,5.2,66.1,57,92.5,88.12
2024-03-11,2024,3,1,Monday,No,No,WH001,General,23238,32.1,65,Sunny,58,178,17514.79,85.96,8,5.3,3.7,5.1,48.4,58,95.1,78.66
2024-03-11,2024,3,1,Monday,No,No,WH002,General,18912,32.1,65,Sunny,79,260,28537.75,123.6,11,7.8,4.5,5.2,70.4,53,90.3,86.17
2024-03-11,2024,3,1,Monday,No,No,LA001,Live Animal,11771,32.1,65,Sunny,47,14,356.5,5.37,1,1.6,0.0,4.8,28.5,17,86.4,136.59
2024-03-11,2024,3,1,Monday,No,No,EX001,Express,14467,32.1,65,Sunny,60,170,3816.28,37.78,8,5.8,5.6,5.6,54.1,42,96.9,120.1
2024-03-11,2024,3,1,Monday,No,No,DG001,Dangerous Goods,11016,32.1,65,Sunny,45,32,2731.71,6.85,2,2.0,0.2,5.5,30.1,23,86.9,110.25
2024-03-11,2024,3,1,Monday,No,No,CW002,Cold,13143,32.1,65,Sunny,71,135,12050.57,42.65,5,4.7,1.6,10.9,50.4,40,91.1,178.41
2024-03-11,2024,3,1,Monday,No,No,CW001,Cold,13828,32.1,65,Sunny,66,187,15274.89,69.98,8,5.3,2.1,10.8,53.7,38,95.9,176.14
2024-03-11,2024,3,1,Monday,No,No,VW001,Valuable,4419,32.1,65,Sunny,25,8,48.98,0.3,1,0.9,0.4,2.9,12.3,9,97.3,72.35
2024-03-12,2024,3,1,Tuesday,No,No,WH002,General,18912,35.3,59,Sunny,57,190,22732.38,139.26,9,6.1,3.1,6.3,48.1,50,96.4,81.05
2024-03-12,2024,3,1,Tuesday,No,No,WH006,General,20006,35.3,59,Sunny,75,292,30952.88,153.41,12,8.4,4.9,6.3,70.0,61,91.8,86.25
2024-03-12,2024,3,1,Tuesday,No,No,WH005,General,20253,35.3,59,Sunny,90,376,38616.89,157.54,17,9.9,6.4,6.7,88.2,64,94.8,91.78
2024-03-12,2024,3,1,Tuesday,No,No,WH004,General,24074,35.3,59,Sunny,79,243,21704.76,113.03,11,7.2,4.0,6.1,64.5,59,88.6,90.87
2024-03-12,2024,3,1,Tuesday,No,No,WH003,General,18204,35.3,59,Sunny,65,171,17884.2,87.29,11,5.5,2.9,6.2,47.8,53,87.7,80.53
2024-03-12,2024,3,1,Tuesday,No,No,WH001,General,23238,35.3,59,Sunny,62,148,13790.1,60.63,7,5.6,2.4,6.4,49.1,57,91.6,86.02
2024-03-12,2024,3,1,Tuesday,No,No,CW002,Cold,13143,35.3,59,Sunny,86,217,20432.01,71.13,8,7.0,2.3,11.3,66.2,48,94.6,187.8
2024-03-12,2024,3,1,Tuesday,No,No,LA001,Live Animal,11771,35.3,59,Sunny,51,11,290.34,2.93,1,1.0,0.0,6.6,25.6,16,87.9,138.11
2024-03-12,2024,3,1,Tuesday,No,No,EX001,Express,14467,35.3,59,Sunny,80,264,5190.93,36.09,14,7.7,9.0,5.9,73.7,48,98.2,122.23
2024-03-12,2024,3,1,Tuesday,No,No,DG001,Dangerous Goods,11016,35.3,59,Sunny,52,67,5629.67,11.8,3,2.0,0.3,5.9,30.4,19,88.3,111.55
2024-03-12,2024,3,1,Tuesday,No,No,CW001,Cold,13828,35.3,59,Sunny,70,204,22348.93,87.65,9,6.4,2.3,11.6,52.0,53,87.1,183.02
2024-03-12,2024,3,1,Tuesday,No,No,VW001,Valuable,4419,35.3,59,Sunny,46,32,207.1,2.05,1,2.0,0.3,3.6,22.0,13,94.3,72.89
2024-03-13,2024,3,1,Wednesday,No,No,WH002,General,18912,34.7,56,Cloudy,75,205,23634.44,143.21,10,6.4,4.1,5.8,62.6,49,90.5,87.25
2024-03-13,2024,3,1,Wednesday,No,No,WH006,General,20006,34.7,56,Cloudy,76,272,28775.44,188.12,12,7.7,4.7,6.0,69.8,60,92.5,90.34
2024-03-13,2024,3,1,Wednesday,No,No,WH005,General,20253,34.7,56,Cloudy,70,253,21596.81,120.79,10,7.7,4.9,6.2,63.5,67,95.0,84.53
2024-03-13,2024,3,1,Wednesday,No,No,WH004,General,24074,34.7,56,Cloudy,78,324,29824.75,187.42,14,9.4,6.2,5.6,79.5,68,89.6,92.37
2024-03-13,2024,3,1,Wednesday,No,No,WH003,General,18204,34.7,56,Cloudy,74,279,34525.69,153.59,11,8.1,5.2,5.6,64.9,72,85.1,88.33
2024-03-13,2024,3,1,Wednesday,No,No,WH001,General,23238,34.7,56,Cloudy,76,193,19215.96,116.25,10,6.2,3.4,5.7,56.8,47,90.3,81.68
2024-03-13,2024,3,1,Wednesday,No,No,CW002,Cold,13143,34.7,56,Cloudy,79,213,17928.73,70.03,12,5.9,2.1,11.2,56.0,42,92.7,182.63
2024-03-13,2024,3,1,Wednesday,No,No,LA001,Live Animal,11771,34.7,56,Cloudy,45,7,148.27,1.62,1,1.4,0.0,6.2,25.0,16,88.4,131.16
