Operation_Date,Year,Month,Quarter,Day_of_Week,Weekend,Peak_Season,Warehouse_ID,Warehouse_Type,Warehouse_Area_sq_m,Temperature_C,Humidity_Percentage,Weather_Condition,Warehouse_Occupancy_Percentage,Total_Shipments,Total_Cargo_Weight_kg,Total_Cargo_Volume_m3,Number_of_Flights,Forklift_Operating_Hours,Conveyor_Operating_Hours,HVAC_Operating_Hours,Lighting_Operating_Hours,Equipment_Utilization_Percentage,Staff_Count,Staff_Availability_Percentage,Energy_Consumption_kWh
2024-10-09,2024,10,4,Wednesday,No,No,VW001,Valuable,4419,35.0,71,Sunny,68,21,302.3,2.88,1,1.8,0.1,3.5,24.0,35.0,16,95.5,74.97
2024-10-09,2024,10,4,Wednesday,No,No,WH001,General,23238,35.0,71,Sunny,82,313,31860.9,130.32,14,8.9,5.1,5.9,24.0,70.0,70,97.1,89.74
2024-10-09,2024,10,4,Wednesday,No,No,WH002,General,18912,35.0,71,Sunny,67,183,18809.26,88.31,7,6.3,2.8,6.3,24.0,57.9,66,92.1,82.18
2024-10-09,2024,10,4,Wednesday,No,No,WH003,General,18204,35.0,71,Sunny,75,249,21710.11,110.77,16,7.7,4.1,6.5,24.0,67.1,58,89.8,90.82
2024-10-09,2024,10,4,Wednesday,No,No,WH004,General,24074,35.0,71,Sunny,63,202,23549.65,104.24,8,6.8,3.2,6.4,24.0,60.6,51,96.1,80.79
2024-10-09,2024,10,4,Wednesday,No,No,WH005,General,20253,35.0,71,Sunny,62,193,20901.43,108.92,12,6.4,3.2,6.2,24.0,54.9,54,85.3,79.75
2024-10-09,2024,10,4,Wednesday,No,No,WH006,General,20006,35.0,71,Sunny,84,320,37745.59,233.7,16,9.0,5.2,6.1,24.0,80.6,75,85.1,94.09
2024-10-10,2024,10,4,Thursday,No,No,CW001,Cold,13828,34.8,75,Sunny,78,130,12987.73,50.17,6,4.3,1.4,11.2,24.0,47.5,45,91.5,181.88
2024-10-10,2024,10,4,Thursday,No,No,CW002,Cold,13143,34.8,75,Sunny,69,121,11046.41,37.08,4,4.0,1.3,11.2,24.0,41.3,48,88.5,175.08
2024-10-10,2024,10,4,Thursday,No,No,DG001,Dangerous Goods,11016,34.8,75,Sunny,79,53,3831.77,8.41,3,2.1,0.3,5.7,24.0,37.1,23,96.7,109.47
2024-10-10,2024,10,4,Thursday,No,No,EX001,Express,14467,34.8,75,Sunny,71,187,4113.29,32.11,11,5.6,6.1,5.8,24.0,54.8,47,92.6,121.07
2024-10-10,2024,10,4,Thursday,No,No,LA001,Live Animal,11771,34.8,75,Sunny,37,17,708.76,11.32,1,0.7,0.0,5.9,24.0,21.1,11,98.5,134.58
2024-10-10,2024,10,4,Thursday,No,No,VW001,Valuable,4419,34.8,75,Sunny,57,42,330.61,1.71,1,1.9,0.2,3.7,24.0,27.6,13,85.8,67.76
2024-10-10,2024,10,4,Thursday,No,No,WH001,General,23238,34.8,75,Sunny,71,254,30247.32,124.0,11,7.8,5.0,6.1,24.0,64.6,52,98.0,87.07
2024-10-10,2024,10,4,Thursday,No,No,WH002,General,18912,34.8,75,Sunny,64,174,15492.23,78.99,7,5.9,2.7,6.4,24.0,57.2,48,98.0,80.84
2024-10-10,2024,10,4,Thursday,No,No,WH003,General,18204,34.8,75,Sunny,56,153,18721.04,117.48,9,5.5,2.4,6.3,24.0,49.5,65,86.1,82.61
2024-10-10,2024,10,4,Thursday,No,No,WH004,General,24074,34.8,75,Sunny,61,259,24803.27,128.94,10,7.0,4.6,5.6,24.0,57.0,70,89.0,86.31
2024-10-10,2024,10,4,Thursday,No,No,WH005,General,20253,34.8,75,Sunny,77,323,37470.09,199.22,12,9.2,5.5,5.7,24.0,71.6,64,85.1,88.31
2024-10-10,2024,10,4,Thursday,No,No,WH006,General,20006,34.8,75,Sunny,94,393,37575.44,153.42,17,11.0,7.4,5.9,24.0,93.5,65,86.0,91.1
2024-10-11,2024,10,4,Friday,Yes,No,CW001,Cold,13828,34.9,76,Sunny,70,163,17811.0,70.87,10,5.1,1.6,11.5,24.0,45.2,45,92.6,181.31
2024-10-11,2024,10,4,Friday,Yes,No,CW002,Cold,13143,34.9,76,Sunny,91,189,16042.75,54.58,7,6.4,2.1,11.0,24.0,62.1,44,93.9,182.55
2024-10-11,2024,10,4,Friday,Yes,No,DG001,Dangerous Goods,11016,34.9,76,Sunny,66,71,4582.37,10.1,3,2.6,0.2,5.6,24.0,36.1,19,92.3,111.57
2024-10-11,2024,10,4,Friday,Yes,No,EX001,Express,14467,34.9,76,Sunny,90,326,3262.92,29.73,13,9.4,11.2,6.5,24.0,90.4,55,89.6,127.15
2024-10-11,2024,10,4,Friday,Yes,No,LA001,Live Animal,11771,34.9,76,Sunny,40,20,666.4,8.61,1,0.9,0.0,6.2,24.0,19.7,21,96.5,134.72
2024-10-11,2024,10,4,Friday,Yes,No,VW001,Valuable,4419,34.9,76,Sunny,53,33,425.26,3.26,1,2.2,0.5,3.5,24.0,34.7,13,85.6,71.0
2024-10-11,2024,10,4,Friday,Yes,No,WH001,General,23238,34.9,76,Sunny,60,228,24528.67,99.31,9,7.2,4.0,6.2,24.0,60.6,66,95.2,83.62
2024-10-11,2024,10,4,Friday,Yes,No,WH002,General,18912,34.9,76,Sunny,79,310,28116.72,127.87,14,9.0,5.7,5.6,24.0,74.2,73,87.5,87.43
2024-10-11,2024,10,4,Friday,Yes,No,WH003,General,18204,34.9,76,Sunny,92,381,42270.49,225.1,17,10.9,6.4,6.0,24.0,90.3,63,87.1,93.08
2024-10-11,2024,10,4,Friday,Yes,No,WH004,General,24074,34.9,76,Sunny,61,183,18587.08,76.82,9,6.3,3.5,5.9,24.0,53.2,63,92.7,86.13
2024-10-11,2024,10,4,Friday,Yes,No,WH005,General,20253,34.9,76,Sunny,58,144,12806.15,51.31,6,5.2,2.5,5.6,24.0,48.6,49,96.9,80.04
2024-10-11,2024,10,4,Friday,Yes,No,WH006,General,20006,34.9,76,Sunny,76,224,23044.39,109.06,12,7.3,4.2,6.4,24.0,69.0,67,98.8,90.86
2024-10-12,2024,10,4,Saturday,Yes,No,CW001,Cold,13828,35.5,71,Sunny,76,134,11727.33,57.23,7,4.6,1.6,11.6,24.0,54.4,34,85.5,183.29
2024-10-12,2024,10,4,Saturday,Yes,No,CW002,Cold,13143,35.5,71,Sunny,75,135,14114.97,48.72,7,4.3,1.7,11.2,24.0,51.8,36,97.9,177.91
2024-10-12,2024,10,4,Saturday,Yes,No,DG001,Dangerous Goods,11016,35.5,71,Sunny,60,40,2380.6,4.99,2,2.2,0.3,6.2,24.0,31.3,23,86.8,109.44
2024-10-12,2024,10,4,Saturday,Yes,No,EX001,Express,14467,35.5,71,Sunny,93,248,3563.74,33.65,15,7.6,9.0,6.0,24.0,85.4,42,97.8,117.35
2024-10-12,2024,10,4,Saturday,Yes,No,LA001,Live Animal,11771,35.5,71,Sunny,73,16,497.36,5.57,1,2.2,0.0,6.6,24.0,41.8,15,91.3,139.3
2024-10-12,2024,10,4,Saturday,Yes,No,VW001,Valuable,4419,35.5,71,Sunny,48,20,164.2,1.21,1,1.8,0.3,3.5,24.0,28.1,13,96.5,67.87
2024-10-12,2024,10,4,Saturday,Yes,No,WH001,General,23238,35.5,71,Sunny,73,286,33406.39,215.4,15,8.3,5.3,6.3,24.0,72.1,73,93.3,91.84
2024-10-12,2024,10,4,Saturday,Yes,No,WH002,General,18912,35.5,71,Sunny,63,233,25518.15,105.25,13,6.6,4.2,5.8,24.0,61.4,52,87.7,87.37
2024-10-12,2024,10,4,Saturday,Yes,No,WH003,General,18204,35.5,71,Sunny,91,237,27939.27,159.79,10,7.4,4.0,5.8,24.0,70.7,53,89.5,83.32
2024-10-12,2024,10,4,Saturday,Yes,No,WH004,General,24074,35.5,71,Sunny,68,186,18541.5,81.9,9,6.4,3.6,6.2,24.0,53.3,47,96.6,86.37
2024-10-12,2024,10,4,Saturday,Yes,No,WH005,General,20253,35.5,71,Sunny,65,188,20462.17,107.02,10,6.0,3.1,6.3,24.0,56.9,65,90.7,87.63
2024-10-12,2024,10,4,Saturday,Yes,No,WH006,General,20006,35.5,71,Sunny,94,289,34433.75,149.83,13,9.1,4.9,6.4,24.0,80.4,60,90.5,92.02
2024-10-13,2024,10,4,Sunday,No,No,CW001,Cold,13828,36.2,57,Sunny,80,227,21135.32,77.56,12,6.9,2.4,12.0,24.0,63.7,41,93.0,184.84
2024-10-13,2024,10,4,Sunday,No,No,CW002,Cold,13143,36.2,57,Sunny,98,209,20358.08,91.33,11,7.0,2.5,11.5,24.0,69.7,49,88.3,182.2
2024-10-13,2024,10,4,Sunday,No,No,DG001,Dangerous Goods,11016,36.2,57,Sunny,35,26,1872.67,4.44,1,1.4,0.0,6.0,24.0,22.1,24,98.6,104.41
2024-10-13,2024,10,4,Sunday,No,No,EX001,Express,14467,36.2,57,Sunny,85,228,2457.8,20.04,9,6.7,7.7,6.0,24.0,73.6,50,89.1,116.45
2024-10-13,2024,10,4,Sunday,No,No,LA001,Live Animal,11771,36.2,57,Sunny,74,31,1249.97,16.64,1,2.3,0.0,6.8,24.0,33.7,19,90.4,135.85
2024-10-13,2024,10,4,Sunday,No,No,VW001,Valuable,4419,36.2,57,Sunny,25,14,171.85,0.97,1,0.9,0.3,3.9,24.0,14.4,13,88.8,69.61
2024-10-13,2024,10,4,Sunday,No,No,WH001,General,23238,36.2,57,Sunny,58,216,20565.45,136.17,14,6.9,4.1,6.9,24.0,51.6,53,88.6,83.99
2024-10-13,2024,10,4,Sunday,No,No,WH002,General,18912,36.2,57,Sunny,72,222,20592.13,127.43,9,6.6,3.5,6.0,24.0,60.7,66,91.9,83.58
2024-10-13,2024,10,4,Sunday,No,No,WH003,General,18204,36.2,57,Sunny,78,310,28937.02,120.91,17,8.7,5.4,6.1,24.0,70.1,61,85.1,87.62
2024-10-13,2024,10,4,Sunday,No,No,WH004,General,24074,36.2,57,Sunny,89,238,22981.39,99.89,12,7.4,4.5,6.8,24.0,68.3,51,97.7,85.88
2024-10-13,2024,10,4,Sunday,No,No,WH005,General,20253,36.2,57,Sunny,65,162,19424.9,111.78,7,5.7,3.1,6.6,24.0,49.1,47,89.6,82.83
2024-10-13,2024,10,4,Sunday,No,No,WH006,General,20006,36.2,57,Sunny,92,361,39303.66,197.95,15,10.3,6.8,6.8,24.0,88.2,68,96.7,91.25
2024-10-14,2024,10,4,Monday,No,No,CW001,Cold,13828,39.2,62,Hot,72,120,11937.78,54.42,5,4.8,1.3,12.3,24.0,52.0,39,97.0,176.96
2024-10-14,2024,10,4,Monday,No,No,CW002,Cold,13143,39.2,62,Hot,66,117,9537.95,39.04,6,3.7,1.0,12.3,24.0,41.6,38,88.6,179.42
2024-10-14,2024,10,4,Monday,No,No,DG001,Dangerous Goods,11016,39.2,62,Hot,67,84,6470.83,18.75,4,2.6,0.5,7.0,24.0,39.6,26,91.5,111.0
2024-10-14,2024,10,4,Monday,No,No,EX001,Express,14467,39.2,62,Hot,69,148,1735.87,14.16,7,5.5,4.6,7.0,24.0,60.5,37,92.6,114.07
2024-10-14,2024,10,4,Monday,No,No,LA001,Live Animal,11771,39.2,62,Hot,54,13,568.61,9.33,1,1.4,0.0,7.9,24.0,30.1,20,87.3,134.88
2024-10-14,2024,10,4,Monday,No,No,VW001,Valuable,4419,39.2,62,Hot,34,11,61.01,0.31,1,1.3,0.3,4.3,24.0,23.5,8,92.5,68.42
2024-10-14,2024,10,4,Monday,No,No,WH001,General,23238,39.2,62,Hot,82,235,22746.54,105.64,15,7.5,3.8,7.6,24.0,63.6,66,88.7,89.3
2024-10-14,2024,10,4,Monday,No,No,WH002,General,18912,39.2,62,Hot,72,255,31248.2,127.4,14,7.4,4.8,7.0,24.0,64.3,58,88.8,93.12
2024-10-14,2024,10,4,Monday,No,No,WH003,General,18204,39.2,62,Hot,76,215,18875.96,78.2,10,7.3,3.4,7.8,24.0,60.4,54,86.9,88.09
2024-10-14,2024,10,4,Monday,No,No,WH004,General,24074,39.2,62,Hot,87,296,31371.25,174.48,14,8.9,5.1,7.8,24.0,72.2,69,93.9,93.95
2024-10-14,2024,10,4,Monday,No,No,WH005,General,20253,39.2,62,Hot,77,241,20671.74,86.5,10,7.3,3.9,7.5,24.0,67.3,62,90.1,85.88
2024-10-14,2024,10,4,Monday,No,No,WH006,General,20006,39.2,62,Hot,86,288,33675.85,169.77,12,8.3,4.9,7.6,24.0,78.6,59,90.2,90.76
2024-10-15,2024,10,4,Tuesday,No,No,CW001,Cold,13828,41.2,54,Hot,87,243,21975.35,80.09,15,7.1,2.7,12.9,24.0,62.4,41,89.3,190.16
2024-10-15,2024,10,4,Tuesday,No,No,CW002,Cold,13143,41.2,54,Hot,66,158,15323.09,51.92,6,5.1,1.7,12.9,24.0,48.1,35,91.0,186.24
2024-10-15,2024,10,4,Tuesday,No,No,DG001,Dangerous Goods,11016,41.2,54,Hot,43,29,1630.67,4.27,1,1.5,0.0,7.8,24.0,23.0,20,86.8,115.7
2024-10-15,2024,10,4,Tuesday,No,No,EX001,Express,14467,41.2,54,Hot,82,226,3835.3,28.88,15,6.8,8.0,8.7,24.0,70.1,42,95.0,120.95
2024-10-15,2024,10,4,Tuesday,No,No,LA001,Live Animal,11771,41.2,54,Hot,65,19,508.39,8.85,1,1.5,0.0,7.9,24.0,35.4,21,85.4,138.01
2024-10-15,2024,10,4,Tuesday,No,No,VW001,Valuable,4419,41.2,54,Hot,69,30,220.02,1.22,1,1.6,0.3,5.1,24.0,33.0,13,87.6,74.91
2024-10-15,2024,10,4,Tuesday,No,No,WH001,General,23238,41.2,54,Hot,55,219,24861.12,134.13,12,6.6,3.6,7.9,24.0,50.7,64,85.9,85.64
2024-10-15,2024,10,4,Tuesday,No,No,WH002,General,18912,41.2,54,Hot,88,348,35061.66,194.63,20,10.0,6.3,8.6,24.0,85.6,60,93.6,93.51
2024-10-15,2024,10,4,Tuesday,No,No,WH003,General,18204,41.2,54,Hot,59,143,15653.14,71.25,6,5.2,2.5,8.0,24.0,45.7,61,89.1,82.1
2024-10-15,2024,10,4,Tuesday,No,No,WH004,General,24074,41.2,54,Hot,69,208,25396.51,101.89,8,6.6,3.5,7.8,24.0,61.1,50,92.8,84.95
2024-10-15,2024,10,4,Tuesday,No,No,WH005,General,20253,41.2,54,Hot,72,195,20229.85,98.29,12,6.0,3.7,8.0,24.0,61.3,49,86.5,89.54
2024-10-15,2024,10,4,Tuesday,No,No,WH006,General,20006,41.2,54,Hot,72,286,31936.17,153.16,17,8.1,5.2,8.7,24.0,68.7,73,96.6,93.94
2024-10-16,2024,10,4,Wednesday,No,No,CW001,Cold,13828,42.4,32,Dust Storm,73,164,13542.76,50.53,8,5.2,1.9,12.9,24.0,49.1,49,85.4,188.89
2024-10-16,2024,10,4,Wednesday,No,No,CW002,Cold,13143,42.4,32,Dust Storm,82,200,16740.51,61.95,11,6.5,2.5,13.3,24.0,62.3,53,92.0,189.52
2024-10-16,2024,10,4,Wednesday,No,No,DG001,Dangerous Goods,11016,42.4,32,Dust Storm,50,66,3728.01,10.48,3,2.3,0.3,8.9,24.0,32.6,27,94.0,116.12
2024-10-16,2024,10,4,Wednesday,No,No,EX001,Express,14467,42.4,32,Dust Storm,84,311,6446.63,54.72,14,9.0,10.9,9.1,24.0,84.4,54,92.6,126.21
2024-10-16,2024,10,4,Wednesday,No,No,LA001,Live Animal,11771,42.4,32,Dust Storm,71,34,891.12,9.15,1,1.9,0.0,8.3,24.0,34.8,22,93.9,137.47
2024-10-16,2024,10,4,Wednesday,No,No,VW001,Valuable,4419,42.4,32,Dust Storm,62,36,188.87,1.42,1,1.7,0.3,5.3,24.0,28.8,13,98.2,76.73
2024-10-16,2024,10,4,Wednesday,No,No,WH001,General,23238,42.4,32,Dust Storm,60,185,17542.4,80.88,11,6.1,3.0,8.4,24.0,55.0,48,93.5,86.83
2024-10-16,2024,10,4,Wednesday,No,No,WH002,General,18912,42.4,32,Dust Storm,68,165,18640.67,80.55,7,6.0,3.1,8.3,24.0,54.8,55,90.2,83.13
2024-10-16,2024,10,4,Wednesday,No,No,WH003,General,18204,42.4,32,Dust Storm,64,201,17723.95,97.93,9,6.5,3.3,8.9,24.0,55.2,48,92.4,86.71
2024-10-16,2024,10,4,Wednesday,No,No,WH004,General,24074,42.4,32,Dust Storm,89,270,33150.53,209.31,10,8.1,4.9,9.1,24.0,77.6,57,93.3,87.63
2024-10-16,2024,10,4,Wednesday,No,No,WH005,General,20253,42.4,32,Dust Storm,73,244,28865.13,186.58,12,7.4,4.6,8.6,24.0,66.7,57,98.8,85.74
2024-10-16,2024,10,4,Wednesday,No,No,WH006,General,20006,42.4,32,Dust Storm,90,361,36590.38,155.25,21,10.2,6.7,9.2,24.0,86.7,73,93.1,97.58
2024-10-17,2024,10,4,Thursday,No,No,CW001,Cold,13828,40.7,33,Dust Storm,96,238,19701.93,80.15,13,6.9,2.8,12.1,24.0,71.0,52,96.5,194.77
2024-10-17,2024,10,4,Thursday,No,No,CW002,Cold,13143,40.7,33,Dust Storm,82,150,15442.57,70.28,8,4.6,1.5,12.3,24.0,49.3,37,90.0,181.81
2024-10-17,2024,10,4,Thursday,No,No,DG001,Dangerous Goods,11016,40.7,33,Dust Storm,57,39,3301.98,10.4,1,1.7,0.0,7.9,24.0,27.2,20,98.8,111.71
2024-10-17,2024,10,4,Thursday,No,No,EX001,Express,14467,40.7,33,Dust Storm,70,176,3637.85,25.2,7,5.5,5.7,7.7,24.0,62.8,39,98.2,120.07
2024-10-17,2024,10,4,Thursday,No,No,LA001,Live Animal,11771,40.7,33,Dust Storm,73,27,768.24,9.14,1,1.8,0.0,8.0,24.0,37.1,12,97.5,140.56
2024-10-17,2024,10,4,Thursday,No,No,VW001,Valuable,4419,40.7,33,Dust Storm,61,41,469.86,4.3,2,2.1,0.4,4.7,24.0,37.0,12,98.6,70.91
2024-10-17,2024,10,4,Thursday,No,No,WH001,General,23238,40.7,33,Dust Storm,65,195,17725.52,71.5,9,6.0,3.9,7.9,24.0,50.1,53,87.8,86.69
2024-10-17,2024,10,4,Thursday,No,No,WH002,General,18912,40.7,33,Dust Storm,70,202,24079.76,144.43,10,6.2,3.2,7.9,24.0,57.9,60,93.0,88.51
2024-10-17,2024,10,4,Thursday,No,No,WH003,General,18204,40.7,33,Dust Storm,74,216,25150.97,151.11,14,6.6,3.7,7.7,24.0,60.2,68,94.0,92.0
2024-10-17,2024,10,4,Thursday,No,No,WH004,General,24074,40.7,33,Dust Storm,69,268,30007.4,133.74,14,7.3,5.2,8.5,24.0,60.9,56,86.9,91.55
2024-10-17,2024,10,4,Thursday,No,No,WH005,General,20253,40.7,33,Dust Storm,92,252,28380.88,142.46,10,8.4,4.4,8.1,24.0,72.0,71,91.5,87.19
2024-10-17,2024,10,4,Thursday,No,No,WH006,General,20006,40.7,33,Dust Storm,69,220,23093.38,105.71,12,6.6,4.2,8.5,24.0,61.6,55,92.5,89.5
2024-10-18,2024,10,4,Friday,Yes,No,CW001,Cold,13828,36.9,46,Dust Storm,70,164,13309.43,56.0,6,5.1,2.1,11.5,24.0,47.4,40,95.9,185.1
2024-10-18,2024,10,4,Friday,Yes,No,CW002,Cold,13143,36.9,46,Dust Storm,86,151,15354.98,65.88,10,5.2,1.7,11.5,24.0,54.7,40,96.6,186.86
2024-10-18,2024,10,4,Friday,Yes,No,DG001,Dangerous Goods,11016,36.9,46,Dust Storm,39,43,2927.45,5.9,2,1.8,0.2,6.4,24.0,27.6,27,97.3,107.94
2024-10-18,2024,10,4,Friday,Yes,No,EX001,Express,14467,36.9,46,Dust Storm,87,211,2934.06,19.74,13,6.9,7.4,6.7,24.0,74.1,44,86.2,119.39
2024-10-18,2024,10,4,Friday,Yes,No,LA001,Live Animal,11771,36.9,46,Dust Storm,58,17,368.95,7.2,1,1.1,0.0,6.5,24.0,31.3,16,93.8,139.39
2024-10-18,2024,10,4,Friday,Yes,No,VW001,Valuable,4419,36.9,46,Dust Storm,64,42,315.76,2.1,1,1.7,0.4,4.1,24.0,30.2,11,95.6,72.85
2024-10-18,2024,10,4,Friday,Yes,No,WH001,General,23238,36.9,46,Dust Storm,88,298,26029.92,140.26,14,9.1,5.7,7.1,24.0,78.2,72,98.6,90.65
2024-10-18,2024,10,4,Friday,Yes,No,WH002,General,18912,36.9,46,Dust Storm,86,344,34441.44,179.57,19,9.7,5.9,6.7,24.0,79.8,68,87.5,90.13
2024-10-18,2024,10,4,Friday,Yes,No,WH003,General,18204,36.9,46,Dust Storm,82,219,26156.66,112.33,9,7.3,4.3,6.3,24.0,62.5,50,95.6,91.13
2024-10-18,2024,10,4,Friday,Yes,No,WH004,General,24074,36.9,46,Dust Storm,80,213,18917.18,103.31,8,7.2,4.0,6.8,24.0,68.5,63,96.1,84.17
2024-10-18,2024,10,4,Friday,Yes,No,WH005,General,20253,36.9,46,Dust Storm,70,247,22792.03,116.49,14,7.1,4.8,7.0,24.0,59.7,69,94.8,83.48
2024-10-18,2024,10,4,Friday,Yes,No,WH006,General,20006,36.9,46,Dust Storm,72,173,20707.31,107.09,10,6.1,3.4,6.2,24.0,52.6,64,94.4,82.58
2024-10-19,2024,10,4,Saturday,Yes,No,CW001,Cold,13828,36.0,57,Sunny,85,158,15677.63,56.85,8,5.7,1.5,11.7,24.0,55.1,41,92.3,181.13
2024-10-19,2024,10,4,Saturday,Yes,No,CW002,Cold,13143,36.0,57,Sunny,84,156,13409.73,63.75,6,5.0,1.5,11.3,24.0,53.1,45,86.7,177.64
2024-10-19,2024,10,4,Saturday,Yes,No,DG001,Dangerous Goods,11016,36.0,57,Sunny,37,39,3147.08,10.47,2,2.0,0.1,6.7,24.0,26.5,22,89.6,113.61
2024-10-19,2024,10,4,Saturday,Yes,No,EX001,Express,14467,36.0,57,Sunny,85,227,2399.4,17.85,14,7.0,8.0,6.2,24.0,68.7,50,96.1,122.06
2024-10-19,2024,10,4,Saturday,Yes,No,LA001,Live Animal,11771,36.0,57,Sunny,31,12,244.17,2.75,1,0.6,0.0,5.9,24.0,15.7,17,87.0,127.81
2024-10-19,2024,10,4,Saturday,Yes,No,VW001,Valuable,4419,36.0,57,Sunny,51,38,430.45,2.71,1,1.8,0.3,4.1,24.0,28.3,14,93.4,70.04
2024-10-19,2024,10,4,Saturday,Yes,No,WH001,General,23238,36.0,57,Sunny,70,206,19567.04,114.2,12,6.7,4.1,6.7,24.0,60.6,61,98.1,89.1
2024-10-19,2024,10,4,Saturday,Yes,No,WH002,General,18912,36.0,57,Sunny,84,240,25750.89,167.72,16,7.0,4.2,6.7,24.0,62.1,56,95.4,89.81
2024-10-19,2024,10,4,Saturday,Yes,No,WH003,General,18204,36.0,57,Sunny,88,315,33017.02,197.05,15,9.4,6.1,6.8,24.0,78.1,73,94.2,84.92
2024-10-19,2024,10,4,Saturday,Yes,No,WH004,General,24074,36.0,57,Sunny,94,255,28993.61,153.56,14,8.2,4.4,6.8,24.0,78.0,52,88.6,89.31
2024-10-19,2024,10,4,Saturday,Yes,No,WH005,General,20253,36.0,57,Sunny,86,256,28766.9,122.08,13,7.7,4.5,6.0,24.0,71.4,68,90.5,87.92
2024-10-19,2024,10,4,Saturday,Yes,No,WH006,General,20006,36.0,57,Sunny,94,388,33500.7,190.34,21,10.8,7.1,6.9,24.0,92.2,64,91.4,86.75
2024-10-20,2024,10,4,Sunday,No,No,CW001,Cold,13828,36.7,63,Sunny,92,148,13164.57,58.76,7,5.0,1.6,11.3,24.0,62.3,46,90.9,177.26
2024-10-20,2024,10,4,Sunday,No,No,CW002,Cold,13143,36.7,63,Sunny,69,194,17173.38,69.65,11,5.4,2.1,12.2,24.0,56.2,42,92.0,183.5
2024-10-20,2024,10,4,Sunday,No,No,DG001,Dangerous Goods,11016,36.7,63,Sunny,71,67,4873.19,12.29,3,2.6,0.3,6.2,24.0,39.3,20,96.5,116.7
2024-10-20,2024,10,4,Sunday,No,No,EX001,Express,14467,36.7,63,Sunny,88,268,3202.98,34.85,17,8.4,8.7,6.4,24.0,79.0,42,88.9,126.1
2024-10-20,2024,10,4,Sunday,No,No,LA001,Live Animal,11771,36.7,63,Sunny,72,11,404.49,4.9,1,1.2,0.0,7.1,24.0,35.5,11,91.6,134.68
2024-10-20,2024,10,4,Sunday,No,No,VW001,Valuable,4419,36.7,63,Sunny,55,44,448.12,3.63,2,1.5,0.1,3.9,24.0,29.6,10,90.0,71.53
2024-10-20,2024,10,4,Sunday,No,No,WH001,General,23238,36.7,63,Sunny,69,243,24749.2,111.36,16,7.5,4.7,6.2,24.0,61.4,58,94.6,82.52
2024-10-20,2024,10,4,Sunday,No,No,WH002,General,18912,36.7,63,Sunny,64,178,18514.37,74.71,7,6.1,2.9,6.3,24.0,50.7,57,96.3,86.73
2024-10-20,2024,10,4,Sunday,No,No,WH003,General,18204,36.7,63,Sunny,87,233,25712.86,114.83,15,7.5,4.0,6.4,24.0,74.5,58,91.8,86.14
2024-10-20,2024,10,4,Sunday,No,No,WH004,General,24074,36.7,63,Sunny,76,193,20827.53,88.96,11,6.3,3.3,7.0,24.0,59.8,54,88.7,82.72
2024-10-20,2024,10,4,Sunday,No,No,WH005,General,20253,36.7,63,Sunny,78,252,28229.05,178.16,14,7.6,4.7,7.1,24.0,65.8,70,97.0,87.9
2024-10-20,2024,10,4,Sunday,No,No,WH006,General,20006,36.7,63,Sunny,78,258,30042.64,131.82,15,8.1,4.3,7.0,24.0,66.7,59,97.8,88.07
2024-10-21,2024,10,4,Monday,No,No,CW001,Cold,13828,34.3,74,Sunny,70,185,16878.24,71.74,8,6.1,2.3,11.5,24.0,57.8,41,91.6,177.4
2024-10-21,2024,10,4,Monday,No,No,CW002,Cold,13143,34.3,74,Sunny,94,218,20327.44,79.7,9,6.8,2.7,10.9,24.0,68.8,47,89.0,182.16
2024-10-21,2024,10,4,Monday,No,No,DG001,Dangerous Goods,11016,34.3,74,Sunny,50,59,5072.66,12.21,2,2.1,0.4,6.1,24.0,28.3,24,88.4,112.43
2024-10-21,2024,10,4,Monday,No,No,EX001,Express,14467,34.3,74,Sunny,74,175,3728.58,38.96,11,5.3,5.6,5.6,24.0,58.6,43,88.1,116.18
2024-10-21,2024,10,4,Monday,No,No,LA001,Live Animal,11771,34.3,74,Sunny,55,7,284.73,4.04,1,0.8,0.0,5.9,24.0,25.3,12,93.7,137.86
2024-10-21,2024,10,4,Monday,No,No,VW001,Valuable,4419,34.3,74,Sunny,28,12,130.99,1.11,1,1.2,0.2,3.6,24.0,20.6,10,97.1,68.56
2024-10-21,2024,10,4,Monday,No,No,WH001,General,23238,34.3,74,Sunny,65,168,15204.43,79.05,7,6.0,2.8,5.8,24.0,50.7,61,89.4,81.58
2024-10-21,2024,10,4,Monday,No,No,WH002,General,18912,34.3,74,Sunny,66,182,17395.82,75.7,9,6.1,3.0,5.8,24.0,58.1,49,96.3,84.51
2024-10-21,2024,10,4,Monday,No,No,WH003,General,18204,34.3,74,Sunny,85,274,26106.83,114.35,11,8.4,4.6,6.1,24.0,75.5,54,93.5,85.3
2024-10-21,2024,10,4,Monday,No,No,WH004,General,24074,34.3,74,Sunny,89,277,26357.08,105.5,18,8.1,5.0,6.1,24.0,76.9,66,87.5,92.32
2024-10-21,2024,10,4,Monday,No,No,WH005,General,20253,34.3,74,Sunny,82,227,25077.64,111.66,14,6.8,4.2,5.9,24.0,65.0,60,96.7,88.23
2024-10-21,2024,10,4,Monday,No,No,WH006,General,20006,34.3,74,Sunny,74,184,18541.99,107.73,9,6.4,3.2,6.3,24.0,59.9,50,92.4,89.22
2024-10-22,2024,10,4,Tuesday,No,No,CW001,Cold,13828,34.6,71,Sunny,82,192,17593.12,60.2,11,6.1,1.9,11.5,24.0,60.3,39,93.6,178.98
